x,y,z,I
808473.8300000001,6484612.74,510.17,1667.0
808371.74,6484584.33,510.17,1105.0
808421.73,6484596.7,510.17,1277.0
808435.72,6484607.33,510.17,1221.0
808378.73,6484536.93,510.17,1048.0
808367.34,6484619.5600000005,510.17,1894.0
808392.53,6484567.67,510.17,920.0
808399.65,6484547.01,510.17,1690.0
808370.51,6484605.3100000005,510.17,1651.0
808380.23,6484565.44,510.17,1940.0
808377.01,6484580.03,510.17,2181.0
808377.76,6484557.22,510.17,1509.0
808435.1900000001,6484587.62,510.17,2099.0
808364.22,6484553.54,510.17,1183.0
808442.71,6484575.75,510.17,1162.0
808437.38,6484577.83,510.17,2279.0
808433.09,6484619.2,510.17,1270.0
808451.68,6484607.8,510.17,980.0
808373.38,6484592.7,510.17,1626.0
808426.75,6484583.4,510.17,1131.0
808424.8200000001,6484571.100000001,510.17,2138.0
808399.09,6484601.95,510.18,1960.0
808432.51,6484621.58,510.18,1303.0
808417.43,6484611.91,510.18,1484.0
808438.7000000001,6484594.47,510.18,1203.0
808370.9,6484592.93,510.18,854.0
808423.66,6484596.95,510.18,1676.0
808419.8200000001,6484608.7,510.18,1701.0
808391.37,6484574.11,510.18,1775.0
808378.0700000001,6484575.22,510.18,1882.0
808450.09,6484552.63,510.18,2456.0
808392.15,6484569.24,510.18,1385.0
808359.38,6484551.16,510.18,431.0
808364.5800000001,6484621.4,510.18,1429.0
808367.1,6484610.08,510.18,1069.0
808364.27,6484551.7700000005,510.18,1239.0
808363.66,6484551.66,510.18,1068.0
808393.6900000001,6484545.58,510.18,1865.0
808368.06,6484605.65,510.18,1194.0
808422.84,6484589.75,510.18,1753.0
808365.17,6484619.05,510.19,1855.0
808366.35,6484613.7700000005,510.19,998.0
808447.9500000001,6484552.24,510.19,3102.0
808378.43,6484573.44,510.19,2299.0
808376.01,6484565.19,510.19,1353.0
808427.37,6484624.69,510.19,1812.0
808370.97,6484602.84,510.19,1795.0
808380.67,6484542.53,510.19,2751.0
808395.65,6484573.71,510.19,1915.0
808427.8300000001,6484622.54,510.19,1899.0
808386.31,6484543.86,510.19,3666.0
808422.3200000001,6484588.22,510.19,1443.0
808376.9500000001,6484579.96,510.19,2363.0
808419.66,6484594.07,510.19,585.0
808367.26,6484619.82,510.19,1634.0
808369.78,6484608.49,510.19,1831.0
808392.41,6484566.72,510.19,2081.0
808380.0,6484566.42,510.19,1724.0
808438.05,6484597.890000001,510.19,1145.0
808444.43,6484551.53,510.2,1034.0
808367.9500000001,6484606.32,510.2,1155.0
808370.4500000001,6484595.47,510.2,1403.0
808396.22,6484564.0200000005,510.2,2185.0
808393.04,6484569.65,510.2,1726.0
808400.92,6484594.88,510.2,2000.0
808368.74,6484603.0600000005,510.2,883.0
808367.41,6484608.9,510.2,889.0
808368.09,6484605.68,510.2,1197.0
808366.97,6484621.16,510.2,1429.0
808405.65,6484548.33,510.2,2687.0
808377.22,6484560.100000001,510.2,1557.0
808376.3200000001,6484563.92,510.2,1190.0
808371.9500000001,6484598.11,510.2,2045.0
808428.18,6484621.11,510.2,2293.0
808438.79,6484593.94,510.2,1199.0
808433.2000000001,6484554.5,510.2,1251.0
808423.75,6484569.0,510.2,1705.0
808426.48,6484547.43,510.2,1317.0
808429.81,6484613.96,510.2,2408.0
808396.5700000001,6484573.23,510.2,1898.0
808376.86,6484561.7700000005,510.21000000000004,891.0
808438.9500000001,6484592.97,510.21000000000004,1079.0
808383.63,6484538.13,510.21000000000004,1392.0
808441.0,6484556.23,510.21000000000004,1517.0
808392.46,6484566.26,510.21000000000004,1864.0
808439.12,6484550.28,510.21000000000004,1635.0
808427.7000000001,6484577.26,510.21000000000004,1508.0
808367.85,6484606.93,510.21000000000004,1056.0
808382.98,6484537.94,510.21000000000004,1257.0
808371.79,6484584.76,510.21000000000004,376.0
808381.74,6484557.93,510.21000000000004,2162.0
808395.4,6484545.9,510.21000000000004,1860.0
808369.1900000001,6484601.01,510.21000000000004,1074.0
808441.17,6484582.54,510.21000000000004,873.0
808378.4500000001,6484554.28,510.21000000000004,1273.0
808436.43,6484582.51,510.21000000000004,1839.0
808378.47,6484573.0200000005,510.21000000000004,1666.0
808361.52,6484551.26,510.21000000000004,1422.0
808425.01,6484571.84,510.21000000000004,1872.0
808427.64,6484572.88,510.21000000000004,1982.0
808403.96,6484588.140000001,510.21000000000004,1065.0
808370.28,6484605.9,510.22,1897.0
808434.65,6484549.390000001,510.22,833.0
808428.0700000001,6484621.58,510.22,2033.0
808431.53,6484625.74,510.22,1441.0
808372.5700000001,6484595.05,510.22,1780.0
808367.1900000001,6484610.0200000005,510.22,1105.0
808369.5800000001,6484599.26,510.22,1507.0
808367.21,6484619.850000001,510.22,2147.0
808380.1900000001,6484565.05,510.22,2055.0
808430.1900000001,6484611.88,510.22,2029.0
808390.9400000001,6484567.48,510.22,740.0
808392.02,6484568.37,510.22,1021.0
808403.29,6484568.12,510.22,1190.0
808443.87,6484570.26,510.22,3100.0
808429.68,6484553.65,510.22,1365.0
808409.1,6484543.65,510.22,923.0
808428.51,6484619.78,510.22,1971.0
808378.8200000001,6484571.51,510.22,1624.0
808400.93,6484595.53,510.22,1577.0
808376.78,6484541.76,510.22,571.0
808432.28,6484554.21,510.22,870.0
808365.91,6484615.79,510.23,1213.0
808380.93,6484561.17,510.23,1597.0
808442.6,6484556.57,510.23,1744.0
808377.2000000001,6484560.7,510.23,904.0
808441.84,6484556.4,510.23,1688.0
808427.71,6484553.2700000005,510.23,1406.0
808361.03,6484552.75,510.23,1187.0
808439.59,6484589.8100000005,510.23,1468.0
808379.0800000001,6484537.24,510.23,1136.0
808381.75,6484557.94,510.23,2319.0
808371.59,6484599.73,510.23,1760.0
808421.38,6484551.79,510.23,1543.0
808402.38,6484583.7,510.23,1818.0
808373.4,6484577.99,510.23,1069.0
808368.64,6484603.68,510.23,1100.0
808370.92,6484593.24,510.23,960.0
808375.52,6484568.0600000005,510.23,1178.0
808403.7000000001,6484542.600000001,510.23,859.0
808391.41,6484545.01,510.23,2734.0
808393.52,6484545.47,510.24,2222.0
808369.2000000001,6484601.32,510.24,1100.0
808386.84,6484538.91,510.24,1260.0
808385.93,6484538.69,510.24,1323.0
808450.73,6484552.84,510.24,2824.0
808429.51,6484577.45,510.24,1831.0
808396.02,6484546.0200000005,510.24,2723.0
808373.13,6484579.2700000005,510.24,2294.0
808370.84,6484603.12,510.24,1596.0
808373.49,6484577.53,510.24,1457.0
808367.84,6484616.55,510.24,1559.0
808427.27,6484553.2,510.24,1719.0
808378.92,6484570.88,510.24,2099.0
808363.8200000001,6484553.33,510.24,1273.0
808386.46,6484538.82,510.24,1535.0
808393.31,6484569.95,510.24,2342.0
808440.65,6484584.66,510.24,1011.0
808400.21,6484600.58,510.24,1722.0
808423.17,6484574.53,510.24,2387.0
808422.97,6484581.38,510.24,1204.0
808383.72,6484602.890000001,510.25,863.0
808372.13,6484596.78,510.25,1925.0
808366.5800000001,6484613.44,510.25,1006.0
808439.41,6484590.600000001,510.25,879.0
808388.46,6484539.24,510.25,1402.0
808444.72,6484556.93,510.25,1192.0
808440.06,6484587.18,510.25,1299.0
808417.23,6484610.38,510.25,1296.0
808400.91,6484541.95,510.25,1243.0
808379.49,6484542.17,510.25,1835.0
808370.38,6484596.5200000005,510.25,1031.0
808392.4400000001,6484540.140000001,510.25,1306.0
808366.02,6484615.600000001,510.25,1202.0
808402.52,6484547.45,510.25,1889.0
808373.21,6484578.99,510.25,1282.0
808366.29,6484614.46,510.25,1387.0
808437.18,6484579.57,510.25,1963.0
808420.43,6484591.23,510.25,1444.0
808375.3300000001,6484569.16,510.25,1109.0
808378.9500000001,6484542.0600000005,510.25,2779.0
808371.11,6484601.43,510.26,2375.0
808369.59,6484608.58,510.26,2268.0
808421.86,6484591.17,510.26,1774.0
808369.79,6484598.93,510.26,1128.0
808438.4,6484555.5200000005,510.26,1107.0
808433.21,6484617.76,510.26,1465.0
808382.0700000001,6484556.21,510.26,2101.0
808426.27,6484569.96,510.26,2363.0
808429.34,6484616.23,510.26,1705.0
808424.48,6484575.62,510.26,552.0
808378.48,6484572.66,510.26,1753.0
808373.72,6484576.63,510.26,1323.0
808370.59,6484595.49,510.26,1095.0
808367.35,6484618.76,510.26,1514.0
808378.02,6484557.100000001,510.26,1175.0
808376.78,6484580.3,510.26,2373.0
808420.66,6484551.66,510.26,1087.0
808367.84,6484607.4,510.26,1050.0
808427.54,6484585.5200000005,510.27000000000004,2119.0
808380.8,6484561.63,510.27000000000004,1930.0
808428.52,6484548.0200000005,510.27000000000004,1218.0
808380.62,6484562.18,510.27000000000004,1753.0
808435.3300000001,6484549.61,510.27000000000004,977.0
808370.5800000001,6484603.93,510.27000000000004,1646.0
808377.81,6484557.850000001,510.27000000000004,1053.0
808389.47,6484539.49,510.27000000000004,1378.0
808401.26,6484542.100000001,510.27000000000004,926.0
808385.9400000001,6484543.61,510.27000000000004,3740.0
808423.78,6484571.22,510.27000000000004,1540.0
808368.89,6484611.640000001,510.27000000000004,1860.0
808459.8,6484610.640000001,510.27000000000004,1610.0
808443.3300000001,6484571.82,510.27000000000004,1554.0
808397.85,6484594.96,510.27000000000004,1995.0
808440.86,6484583.41,510.27000000000004,1110.0
808393.22,6484540.41,510.27000000000004,771.0
808378.71,6484571.29,510.28000000000003,1810.0
808420.39,6484546.23,510.28000000000003,1452.0
808438.67,6484573.18,510.28000000000003,1723.0
808434.36,6484611.68,510.28000000000003,1770.0
808436.0700000001,6484584.61,510.28000000000003,1755.0
808430.53,6484611.0,510.28000000000003,2177.0
808382.41,6484554.51,510.28000000000003,2011.0
808430.26,6484612.68,510.28000000000003,1807.0
808394.64,6484540.71,510.28000000000003,1112.0
808373.26,6484579.62,510.28000000000003,807.0
808381.7000000001,6484557.49,510.28000000000003,2520.0
808365.78,6484617.5600000005,510.28000000000003,1409.0
808417.81,6484611.53,510.28000000000003,1861.0
808390.7000000001,6484573.82,510.28000000000003,1338.0
808392.1,6484568.84,510.28000000000003,2160.0
808367.4500000001,6484609.38,510.28000000000003,914.0
808372.3,6484595.68,510.28000000000003,1679.0
808438.01,6484596.62,510.28000000000003,1049.0
808381.4500000001,6484558.61,510.28000000000003,2098.0
808427.42,6484547.7700000005,510.28000000000003,1327.0
808382.28,6484555.05,510.28000000000003,2435.0
808370.98,6484601.99,510.29,2018.0
808431.84,6484623.69,510.29,1355.0
808375.03,6484570.57,510.29,1274.0
808448.6900000001,6484557.86,510.29,1502.0
808405.68,6484569.55,510.29,1680.0
808441.34,6484556.140000001,510.29,1521.0
808403.31,6484542.61,510.29,1380.0
808366.63,6484622.0,510.29,2018.0
808425.22,6484572.5200000005,510.29,1368.0
808366.91,6484620.47,510.29,1808.0
808381.9,6484556.5600000005,510.29,1781.0
808368.84,6484603.15,510.29,1219.0
808423.42,6484570.640000001,510.29,1564.0
808381.06,6484560.0600000005,510.29,2138.0
808449.31,6484558.04,510.29,1447.0
808379.77,6484566.3,510.29,2264.0
808374.96,6484570.96,510.29,1574.0
808401.54,6484594.21,510.29,687.0
808391.4500000001,6484572.140000001,510.29,1583.0
808370.06,6484598.32,510.29,949.0
808360.73,6484551.3,510.3,1487.0
808382.04,6484538.03,510.3,1121.0
808427.39,6484575.0600000005,510.3,2135.0
808366.54,6484622.5,510.3,1871.0
808428.63,6484620.16,510.3,2128.0
808367.4,6484618.04,510.3,1294.0
808431.49,6484606.54,510.3,1706.0
808379.62,6484566.88,510.3,2358.0
808377.54,6484541.65,510.3,2193.0
808427.11,6484575.21,510.3,2449.0
808422.98,6484581.87,510.3,1372.0
808374.0700000001,6484575.41,510.3,1278.0
808429.09,6484617.94,510.3,1799.0
808419.15,6484588.26,510.3,2893.0
808389.3300000001,6484571.5200000005,510.3,802.0
808393.09,6484569.32,510.3,1831.0
808429.38,6484553.48,510.3,1090.0
808378.7000000001,6484554.07,510.3,835.0
808372.72,6484581.74,510.31,1183.0
808426.89,6484583.13,510.31,1090.0
808375.37,6484569.47,510.31,1294.0
808397.61,6484588.15,510.31,2223.0
808377.89,6484574.99,510.31,2281.0
808434.3300000001,6484549.51,510.31,927.0
808427.48,6484585.48,510.31,2270.0
808380.54,6484562.29,510.31,2379.0
808371.71,6484598.05,510.31,2000.0
808367.64,6484616.82,510.31,1333.0
808386.34,6484538.93,510.31,2174.0
808444.46,6484551.71,510.31,1781.0
808372.26,6484583.8,510.31,1026.0
808420.93,6484596.86,510.31,2132.0
808366.76,6484612.890000001,510.31,1053.0
808361.06,6484551.32,510.31,1170.0
808433.25,6484617.26,510.31,1656.0
808370.55,6484596.08,510.31,604.0
808444.13,6484551.69,510.31,820.0
808438.81,6484573.03,510.32,1798.0
808437.1900000001,6484579.97,510.32,1984.0
808361.96,6484552.78,510.32,1127.0
808366.96,6484620.03,510.32,1428.0
808370.16,6484598.12,510.32,947.0
808366.5,6484622.37,510.32,1556.0
808376.78,6484563.57,510.32,873.0
808373.61,6484577.9,510.32,1108.0
808427.9500000001,6484573.3,510.32,2111.0
808384.52,6484538.5600000005,510.32,1288.0
808428.17,6484622.08,510.32,1702.0
808435.43,6484588.18,510.32,1737.0
808374.9400000001,6484571.13,510.32,1497.0
808391.74,6484569.09,510.32,1249.0
808367.93,6484615.54,510.32,2039.0
808423.1,6484552.03,510.32,1499.0
808369.72,6484599.71,510.32,865.0
808391.12,6484544.71,510.32,1614.0
808442.43,6484575.59,510.32,1128.0
808371.4500000001,6484599.29,510.32,2084.0
808449.4500000001,6484552.86,510.32,2377.0
808423.37,6484591.21,510.33,2095.0
808369.49,6484608.600000001,510.33,1472.0
808402.43,6484585.66,510.33,1285.0
808427.5,6484625.36,510.33,1822.0
808367.04,6484611.75,510.33,1091.0
808376.9,6484562.71,510.33,1185.0
808384.67,6484543.18,510.33,2526.0
808443.21,6484572.0600000005,510.33,1101.0
808427.79,6484572.36,510.33,1544.0
808421.3300000001,6484546.59,510.33,1738.0
808389.1900000001,6484539.5600000005,510.33,1513.0
808366.48,6484622.74,510.33,1870.0
808440.28,6484555.78,510.33,1602.0
808370.23,6484605.100000001,510.33,1885.0
808393.4,6484569.54,510.33,1714.0
808389.41,6484571.08,510.33,602.0
808372.92,6484593.07,510.33,1841.0
808367.2000000001,6484618.82,510.33,1748.0
808427.63,6484553.09,510.33,1888.0
808428.36,6484621.55,510.33,1806.0
808429.29,6484617.18,510.34000000000003,2236.0
808390.56,6484539.9,510.34000000000003,972.0
808430.7000000001,6484553.57,510.34000000000003,1343.0
808439.34,6484570.94,510.34000000000003,1758.0
808369.4500000001,6484608.640000001,510.34000000000003,1576.0
808445.0800000001,6484551.92,510.34000000000003,2495.0
808422.1900000001,6484590.08,510.34000000000003,2461.0
808391.48,6484540.08,510.34000000000003,1407.0
808377.14,6484577.98,510.34000000000003,1977.0
808427.76,6484624.350000001,510.34000000000003,1590.0
808443.6900000001,6484569.9,510.34000000000003,3420.0
808371.2000000001,6484592.94,510.34000000000003,1214.0
808369.98,6484606.2,510.34000000000003,1797.0
808391.06,6484544.67,510.34000000000003,2040.0
808427.54,6484625.18,510.34000000000003,2060.0
808419.6,6484592.62,510.34000000000003,1876.0
808450.1900000001,6484553.0,510.34000000000003,1772.0
808367.4,6484617.55,510.34000000000003,1388.0
808393.55,6484564.91,510.34000000000003,769.0
808361.68,6484551.54,510.34000000000003,931.0
808366.09,6484623.55,510.35,425.0
808435.54,6484587.68,510.35,1961.0
808383.17,6484538.4,510.35,1084.0
808426.59,6484572.3100000005,510.35,1863.0
808417.34,6484610.75,510.35,1208.0
808360.36,6484551.28,510.35,1272.0
808432.62,6484619.47,510.35,1626.0
808402.12,6484547.16,510.35,2683.0
808367.0700000001,6484611.83,510.35,972.0
808385.12,6484543.26,510.35,2497.0
808378.13,6484573.28,510.35,2380.0
808379.88,6484565.26,510.35,2309.0
808389.63,6484572.63,510.35,2797.0
808376.2000000001,6484581.95,510.35,2080.0
808423.43,6484552.01,510.35,958.0
808445.61,6484556.96,510.35,1285.0
808421.0700000001,6484589.11,510.35,1432.0
808433.91,6484613.48,510.35,1163.0
808425.74,6484575.68,510.35,2330.0
808371.3,6484592.62,510.36,988.0
808424.28,6484547.350000001,510.36,1636.0
808380.98,6484559.84,510.36,2286.0
808426.9,6484572.24,510.36,1538.0
808439.84,6484568.72,510.36,1867.0
808367.48,6484610.53,510.36,774.0
808429.28,6484617.62,510.36,1956.0
808374.5700000001,6484573.62,510.36,1302.0
808371.04,6484594.07,510.36,1289.0
808438.02,6484576.73,510.36,1872.0
808434.85,6484609.16,510.36,1234.0
808429.4500000001,6484617.0,510.36,1754.0
808438.97,6484591.850000001,510.36,1006.0
808404.14,6484547.59,510.36,2520.0
808380.22,6484563.2,510.36,1913.0
808451.4500000001,6484613.5600000005,510.36,764.0
808426.41,6484552.69,510.36,1493.0
808396.24,6484545.8,510.36,1677.0
808369.81,6484606.83,510.36,1367.0
808402.55,6484584.22,510.37,2340.0
808399.02,6484593.23,510.37,1660.0
808375.37,6484569.78,510.37,1262.0
808401.75,6484592.45,510.37,1544.0
808379.7000000001,6484565.82,510.37,2116.0
808432.04,6484622.09,510.37,2050.0
808437.59,6484550.24,510.37,1181.0
808445.8,6484552.18,510.37,1905.0
808439.76,6484587.0200000005,510.37,1080.0
808380.52,6484561.78,510.37,2004.0
808368.9,6484610.73,510.37,1834.0
808373.52,6484578.8,510.37,910.0
808366.27,6484615.5200000005,510.37,1235.0
808382.4500000001,6484542.55,510.37,1636.0
808427.46,6484625.98,510.37,1752.0
808420.13,6484590.46,510.37,2226.0
808420.13,6484590.46,510.37,2226.0
808370.16,6484604.82,510.38,1687.0
808431.3200000001,6484624.95,510.38,1282.0
808438.8,6484550.61,510.38,1429.0
808369.0,6484603.46,510.38,811.0
808420.61,6484587.44,510.38,2140.0
808427.87,6484624.32,510.38,1784.0
808436.4,6484584.26,510.38,1851.0
808430.88,6484610.5200000005,510.38,1689.0
808419.73,6484592.5600000005,510.38,1752.0
808423.9,6484570.29,510.38,1803.0
808424.3,6484570.93,510.38,1384.0
808437.92,6484550.36,510.38,1156.0
808438.14,6484595.2700000005,510.38,1160.0
808431.28,6484625.17,510.38,1138.0
808440.73,6484582.95,510.38,1037.0
808367.87,6484615.17,510.38,1625.0
808376.16,6484566.71,510.38,820.0
808421.97,6484546.83,510.38,1643.0
808439.35,6484571.08,510.39,1953.0
808420.38,6484593.3,510.39,2327.0
808378.6900000001,6484537.45,510.39,1874.0
808435.18,6484606.97,510.39,1201.0
808426.4,6484572.23,510.39,1392.0
808399.23,6484591.05,510.39,2592.0
808372.23,6484584.21,510.39,1753.0
808371.28,6484599.29,510.39,2054.0
808392.8300000001,6484569.0,510.39,2847.0
808381.39,6484557.68,510.39,2158.0
808405.72,6484547.92,510.39,2892.0
808389.13,6484539.67,510.39,1879.0
808366.16,6484616.42,510.39,1017.0
808375.85,6484567.94,510.39,1838.0
808439.23,6484590.03,510.39,984.0
808472.3200000001,6484618.08,510.39,803.0
808451.05,6484613.75,510.39,546.0
808369.34,6484608.68,510.39,2424.0
808403.49,6484565.67,510.39,1284.0
808433.3200000001,6484597.93,510.39,1294.0
808374.85,6484572.59,510.39,1283.0
808368.89,6484610.33,510.40000000000003,1941.0
808439.43,6484588.7,510.40000000000003,963.0
808365.11,6484621.140000001,510.40000000000003,1412.0
808366.51,6484621.42,510.40000000000003,1753.0
808372.43,6484583.45,510.40000000000003,1363.0
808420.55,6484585.92,510.40000000000003,1610.0
808435.3300000001,6484589.4,510.40000000000003,1957.0
808367.12,6484612.08,510.40000000000003,999.0
808371.98,6484595.9,510.40000000000003,1496.0
808403.11,6484566.91,510.40000000000003,1655.0
808433.04,6484617.17,510.40000000000003,1579.0
808383.5800000001,6484538.53,510.40000000000003,1178.0
808364.2000000001,6484552.16,510.40000000000003,1103.0
808443.43,6484570.49,510.40000000000003,3611.0
808381.87,6484555.72,510.40000000000003,2469.0
808397.13,6484541.49,510.40000000000003,844.0
808373.79,6484577.87,510.41,946.0
808449.89,6484553.11,510.41,2035.0
808394.03,6484572.5200000005,510.41,2071.0
808368.56,6484611.86,510.41,1704.0
808379.78,6484541.850000001,510.41,2664.0
808402.7000000001,6484589.09,510.41,2111.0
808382.1,6484554.71,510.41,2344.0
808372.34,6484583.74,510.41,1438.0
808376.5,6484565.390000001,510.41,1686.0
808374.09,6484576.65,510.41,1240.0
808375.77,6484568.5200000005,510.41,1806.0
808388.46,6484543.88,510.41,1779.0
808389.5800000001,6484572.49,510.41,2668.0
808378.24,6484558.36,510.41,894.0
808396.64,6484563.08,510.41,574.0
808434.21,6484594.41,510.41,1759.0
808404.59,6484543.140000001,510.41,1065.0
808435.22,6484549.84,510.41,1480.0
808424.09,6484569.04,510.41,1600.0
808377.3,6484561.8,510.41,1286.0
808441.24,6484555.86,510.41,1570.0
808374.04,6484576.7,510.42,1737.0
808380.4400000001,6484561.79,510.42,2204.0
808373.78,6484578.0,510.42,1482.0
808362.26,6484551.7700000005,510.42,1257.0
